,_id,price,bedrooms,bathrooms,latitude,longitude,property_type,lease,image_url
30,114542921,18000000,7.0,9.0,51.48117,-0.148793,Apartment,LEASEHOLD,https://media.rightmove.co.uk/54k/53038/114542921/53038_CBW184260_IMG_07_0000.jpeg
31,114542921,18000000,7.0,9.0,51.48117,-0.148793,Apartment,LEASEHOLD,https://media.rightmove.co.uk/54k/53038/114542921/53038_CBW184260_IMG_02_0000.jpeg
32,114542921,18000000,7.0,9.0,51.48117,-0.148793,Apartment,LEASEHOLD,https://media.rightmove.co.uk/54k/53038/114542921/53038_CBW184260_IMG_04_0000.jpeg
33,114542921,18000000,7.0,9.0,51.48117,-0.148793,Apartment,LEASEHOLD,https://media.rightmove.co.uk/54k/53038/114542921/53038_CBW184260_IMG_17_0000.jpeg
34,114542921,18000000,7.0,9.0,51.48117,-0.148793,Apartment,LEASEHOLD,https://media.rightmove.co.uk/54k/53038/114542921/53038_CBW184260_IMG_10_0000.jpeg
35,114542921,18000000,7.0,9.0,51.48117,-0.148793,Apartment,LEASEHOLD,https://media.rightmove.co.uk/54k/53038/114542921/53038_CBW184260_IMG_03_0000.jpeg
36,114542921,18000000,7.0,9.0,51.48117,-0.148793,Apartment,LEASEHOLD,https://media.rightmove.co.uk/54k/53038/114542921/53038_CBW184260_IMG_05_0000.jpeg
37,114542921,18000000,7.0,9.0,51.48117,-0.148793,Apartment,LEASEHOLD,https://media.rightmove.co.uk/54k/53038/114542921/53038_CBW184260_IMG_06_0000.jpeg
38,114542921,18000000,7.0,9.0,51.48117,-0.148793,Apartment,LEASEHOLD,https://media.rightmove.co.uk/54k/53038/114542921/53038_CBW184260_IMG_08_0000.jpeg
39,114542921,18000000,7.0,9.0,51.48117,-0.148793,Apartment,LEASEHOLD,https://media.rightmove.co.uk/54k/53038/114542921/53038_CBW184260_IMG_09_0000.jpeg
40,114542921,18000000,7.0,9.0,51.48117,-0.148793,Apartment,LEASEHOLD,https://media.rightmove.co.uk/54k/53038/114542921/53038_CBW184260_IMG_11_0000.jpeg
41,114542921,18000000,7.0,9.0,51.48117,-0.148793,Apartment,LEASEHOLD,https://media.rightmove.co.uk/54k/53038/114542921/53038_CBW184260_IMG_12_0000.jpeg
42,114542921,18000000,7.0,9.0,51.48117,-0.148793,Apartment,LEASEHOLD,https://media.rightmove.co.uk/54k/53038/114542921/53038_CBW184260_IMG_13_0000.jpeg
43,114542921,18000000,7.0,9.0,51.48117,-0.148793,Apartment,LEASEHOLD,https://media.rightmove.co.uk/54k/53038/114542921/53038_CBW184260_IMG_14_0000.jpeg
44,114542921,18000000,7.0,9.0,51.48117,-0.148793,Apartment,LEASEHOLD,https://media.rightmove.co.uk/54k/53038/114542921/53038_CBW184260_IMG_15_0000.jpeg
